,A,B,C,Y
15239,3.006732,1.098777,-0.050235815,-0.18271948
15240,4.803206,0.6381312,1.1518078,-0.06642763
15241,4.974856,-3.9226305,-2.7097545,0.39424562
15242,3.5342727,-3.2489655,-1.0961417,0.45963705
15243,0.0065635787,0.8603018,-1.4918499,-65.536026
15244,1.257371,-0.90297925,2.6735892,0.3590743
15245,4.7908063,-1.8933696,2.58466,0.19760448
15246,3.0572877,-1.044897,3.9194942,0.17088626
15247,1.8876278,3.2238264,-3.205045,-0.8539359
15248,2.0815678,-0.13831253,3.5515954,0.033223163
15249,1.5915121,-1.9376069,-1.4065986,0.6087315
15250,0.20224732,-4.4652047,-4.8203645,11.03897
15251,0.65325254,4.1511903,0.5760849,-3.1773243
15252,4.3881927,2.3676994,-3.646137,-0.2697807
15253,2.1368687,-3.09657,2.2083113,0.7245578
15254,4.55105,-4.359568,4.4945345,0.47896284
15255,3.9530797,-2.640651,-4.914635,0.33399922
15256,3.50905,3.3737144,-0.33056942,-0.48071623
15257,1.2677685,1.362727,0.29744247,-0.537451
15258,0.007011843,2.2192633,-0.09631351,-158.25107
15259,3.019469,3.8036747,0.32249808,-0.62985826
15260,1.2885135,-3.7161593,4.9491067,1.4420334
15261,0.5596111,-4.7634015,-0.6429941,4.255993
15262,1.7220665,0.080712415,0.7665525,-0.023434756
15263,0.25534573,-0.58681464,1.0949776,1.1490589
15264,0.116313756,-4.97,-3.9874961,21.364626
15265,2.985499,-1.9191521,-4.359322,0.3214123
15266,3.0123436,-4.349588,-4.0770874,0.7219607
15267,3.20276,-0.0038603148,3.7112048,0.0006026544
15268,4.247493,-3.2644548,1.2503964,0.3842802
15269,3.3982022,-4.2312512,2.7120051,0.62257206
15270,4.3873525,3.2430441,0.14045297,-0.36959013
15271,4.431692,-4.2957225,-1.550309,0.48465937
15272,3.1984954,-3.6368105,4.170996,0.56851894
15273,2.5059633,-4.4271603,4.1907754,0.88332504
15274,0.7691176,-3.1431696,-3.2038238,2.043361
15275,2.3590152,2.9997578,-4.5097194,-0.6358072
15276,3.9693215,-2.7073398,-2.204933,0.34103304
15277,0.42344335,-1.9540482,2.8080754,2.3073313
15278,4.2869787,1.5972754,-1.9734237,-0.18629384
15279,0.5694216,4.5046897,3.8825405,-3.955496
15280,3.027345,-4.9760666,-2.6254985,0.8218532
15281,0.22267044,-1.8587806,4.092124,4.173838
15282,3.5588443,-0.74809986,3.9927495,0.10510433
15283,4.9890003,-1.8509094,2.1578445,0.18549903
15284,2.0471582,-4.310143,3.581513,1.0527136
15285,0.4055842,-4.8711658,3.5641959,6.0051227
15286,4.0859017,-1.3392925,-3.0348172,0.16389193
15287,2.5350535,-2.8406599,-0.52360415,0.5602761
15288,0.089999996,3.6248155,1.0179785,-20.137865
15289,4.210657,4.7271447,1.4846603,-0.561331
15290,4.428443,-0.41797808,-4.919962,0.04719244
15291,2.6376324,2.4864993,2.7427824,-0.4713506
15292,4.280115,4.5258493,4.451732,-0.5287065
15293,3.4662426,-4.5875278,2.0997424,0.6617436
15294,3.570969,0.27398774,-4.832628,-0.03836322
15295,2.2576728,-2.8355012,-1.3788238,0.6279699
15296,0.7926135,-4.7755504,4.599673,3.0125341
15297,3.2595155,-2.0053406,0.5872795,0.30761328
15298,4.662741,-0.057011448,2.6574981,0.006113512
15299,3.9916356,0.74093807,2.678055,-0.09281134
15300,3.2564201,-2.813121,3.0085278,0.4319346
15301,2.2477381,-3.6063933,-4.2629075,0.80222714
15302,0.646167,0.5915338,4.761234,-0.4577252
15303,3.3525615,0.9317574,-2.2980962,-0.13896202
15304,2.0202584,3.4443097,4.8269296,-0.8524428
15305,2.5364797,-4.3460755,4.300801,0.856714
15306,2.767866,-3.515087,4.8588476,0.6349814
15307,3.4261627,-2.2065587,-3.2339723,0.32201603
15308,0.5832077,-2.0444536,-3.2411764,1.7527663
15309,1.0027189,-2.127838,1.0077873,1.0610341
15310,3.0445442,-2.8812747,-3.3696063,0.47318652
15311,3.2747896,0.5693177,-3.7916973,-0.086924314
15312,0.039058346,-3.9586737,-0.45687032,50.67641
15313,3.5997624,-2.487039,-1.7268715,0.3454449
15314,4.98388,-3.5931711,-1.3026376,0.3604793
15315,3.820257,-2.087183,2.8097496,0.27317312
15316,1.3038197,4.8713098,1.5362313,-1.868092
15317,4.4054995,2.642611,-4.7905107,-0.29992184
15318,0.12751244,0.63884234,0.58648425,-2.5050197
15319,1.9437015,-2.3267114,1.6063591,0.59852594
15320,2.9441462,-3.623713,-0.19561552,0.61540985
15321,2.5388389,-2.7513142,3.3180475,0.54184496
15322,2.3633275,-0.29425448,-1.342874,0.06225428
15323,0.057713993,-2.0112143,4.254495,17.423973
15324,2.4893186,-4.47481,-2.4226978,0.89880216
15325,2.4446728,0.72188634,0.2346086,-0.14764477
15326,2.5038536,-2.3670034,4.249042,0.4726721
15327,0.22323741,3.9028578,-4.5342035,-8.741496
15328,4.392785,-1.4872255,4.2802978,0.16928047
15329,0.5922016,-3.6688104,0.017622497,3.0976026
15330,2.3774302,-1.9498416,-0.21008994,0.41007337
15331,1.707778,-4.212392,-3.7754467,1.2332962
15332,3.0871007,1.2134486,3.7225497,-0.19653532
15333,3.6489904,-3.8442252,1.2870004,0.5267519
15334,3.9389489,-4.237893,4.079514,0.5379472
15335,3.3422847,1.802423,2.625697,-0.26963934
15336,1.9254131,0.7059562,0.54546684,-0.18332592
15337,3.0913773,0.25137702,-1.3296932,-0.040657774
15338,0.06289767,4.4703097,0.98736995,-35.53637
15339,4.9732976,1.2295214,-3.603114,-0.123612285
15340,0.61751777,1.0132548,-3.7394743,-0.82042557
15341,3.1034517,-0.6306605,-3.2306044,0.101606295
15342,1.7164906,-3.0596437,-4.7455916,0.8912498
15343,1.9211085,2.5901759,-0.35308963,-0.67413574
15344,1.6109227,4.042087,4.528834,-1.2545875
15345,3.4940288,4.2499504,1.2841653,-0.6081734
15346,2.6701314,-1.6261184,-4.9740043,0.3045016
15347,4.120327,-3.1215177,1.6369388,0.3787949
15348,2.829169,-2.040961,-0.8625482,0.36069974
15349,2.953216,-1.4411377,3.5398114,0.24399461
15350,4.880538,-1.1417314,1.8316827,0.11696778
15351,2.73027,-3.618798,-3.1129737,0.662718
15352,2.950083,-4.0173235,4.2155414,0.6808831
15353,0.42548877,-4.25774,3.6567085,5.0033517
15354,4.3588705,2.1451197,-2.8136818,-0.24606371
15355,0.089262836,1.6791222,-1.8887539,-9.405495
15356,3.775227,0.81740844,2.6320827,-0.10825951
15357,1.0224357,-3.3011281,-2.36304,1.6143453
15358,0.51205605,0.9231673,1.7470236,-0.9014319
15359,0.12528658,-3.2281692,2.3004994,12.883141
15360,1.9206886,0.38744897,2.5012937,-0.100862
15361,1.4373605,-0.023338513,1.3401064,0.008118532
15362,0.72229016,4.731319,-2.952492,-3.2752202
15363,1.4699935,4.701021,1.3798287,-1.5989939
15364,3.6714892,3.2153838,1.3526665,-0.4378855
15365,1.4574441,0.024452368,4.395162,-0.008388784
15366,4.730285,1.2750592,3.1005783,-0.13477615
15367,2.6370378,-2.5025792,-3.4493608,0.47450575
15368,0.007955086,-2.8124313,-0.511757,176.76936
15369,1.4490547,1.8113197,-1.858812,-0.6250004
15370,3.436792,-0.38210002,2.610685,0.055589635
15371,2.7361627,-0.669727,-3.500473,0.12238436
15372,3.9578762,-3.7936208,-2.5421245,0.47924957
15373,1.7981069,-3.5671663,-4.017431,0.99192274
15374,4.1762238,3.767904,1.7800008,-0.4511138
15375,4.510862,2.7882206,-2.0640059,-0.3090563
15376,0.08779953,2.916924,4.802949,-16.611275
15377,0.038042363,-0.35842496,-4.9246683,4.7108665
15378,4.3960476,-1.0682507,-0.79852295,0.12150127
15379,0.44803953,0.5349043,-2.4010217,-0.5969387
15380,2.8009903,-2.7894437,3.984744,0.4979388
15381,4.306076,1.8727014,-4.3977866,-0.21744871
15382,2.0637019,-3.7685626,1.8169698,0.9130589
15383,1.0548006,1.4299066,-2.5097158,-0.67780894
15384,1.8301756,-4.4081793,2.8336208,1.2043049
15385,1.3637468,3.495895,2.957768,-1.2817243
15386,4.418518,0.63474417,-0.0003627734,-0.071827725
15387,3.9069674,-2.5583901,2.6383078,0.3274138
15388,4.9585996,-1.753265,2.142757,0.17679033
15389,1.1029146,3.270663,-3.6032844,-1.4827362
15390,0.2501951,2.1724176,0.38954842,-4.341447
15391,0.8166494,-2.5449295,-4.7619963,1.5581532
15392,1.8284638,3.7963912,2.8746467,-1.0381368
15393,1.4234351,3.1854699,-2.995952,-1.1189376
15394,1.9236652,2.2840412,1.6628678,-0.5936691
15395,2.8402236,-3.8636017,-2.0635996,0.680158
15396,3.5730734,-4.939989,-2.3600552,0.6912801
15397,2.5446346,-0.8350175,-1.6036307,0.16407415
15398,1.7983902,1.5092877,-0.4531164,-0.41962188
15399,3.7418585,1.5971997,-1.0381597,-0.21342331
15400,2.133302,-2.753944,1.8662785,0.6454651
15401,1.9915732,-2.3514092,-3.9654608,0.59033966
15402,2.4643688,-4.0527973,-3.9511976,0.822279
15403,3.4434922,-0.42631823,-1.3773932,0.061902016
15404,0.8363731,-3.3857985,-4.9738708,2.0240958
15405,4.9190836,-3.149026,-2.757899,0.32008258
15406,2.1144369,4.9846473,-4.5737085,-1.1787174
15407,3.5548398,4.587581,-4.0078683,-0.6452585
15408,1.2320925,-0.7248775,3.8155925,0.29416522
15409,2.9877589,4.9828095,-0.9056375,-0.83387077
15410,3.872358,4.5534506,4.426072,-0.58794284
15411,1.9030726,-3.1261184,-4.608162,0.8213345
15412,0.9971187,1.9513344,-4.2158136,-0.9784865
15413,4.0665936,-2.41967,-3.1290984,0.2975058
15414,1.7555145,0.6702491,-1.7613068,-0.1908982
15415,1.0739318,0.26024532,1.1222636,-0.12116474
15416,1.5104756,4.1898727,-4.3300076,-1.3869381
15417,2.9928033,1.1975777,-0.7529086,-0.20007625
15418,2.9731534,3.0671842,4.957817,-0.51581335
15419,3.3713868,-2.9360528,2.686041,0.43543696
15420,3.7547317,4.1058373,4.1387534,-0.54675514
15421,0.44298548,-4.7853327,2.0786033,5.40123
15422,0.63748085,-2.5878694,-2.8873372,2.0297625
15423,0.108238906,2.316015,-1.8500623,-10.698626
15424,4.811969,-0.72790843,2.0911202,0.075635195
15425,1.9991539,-4.5524015,-2.2463856,1.1385821
15426,1.1491067,3.3579865,-0.83150935,-1.4611291
15427,3.2253828,-0.7887172,2.4144154,0.122267224
15428,2.9621706,4.3010845,2.3152802,-0.72600216
15429,0.48024777,-4.4764013,3.5936654,4.6605124
15430,3.5236497,2.4594274,0.5859132,-0.34898862
15431,4.838403,-1.7434772,2.7769823,0.18017073
15432,3.7031848,3.564156,1.2831781,-0.4812285
15433,1.8811328,3.390704,4.5487866,-0.9012399
15434,0.26316217,0.5739819,4.1910734,-1.0905478
15435,3.5955386,-4.717709,3.9308438,0.65605044
15436,2.6746411,2.7869065,0.81186587,-0.52098703
15437,1.121213,1.1803612,-0.7112964,-0.52637684
15438,1.9755405,4.738386,-2.0722504,-1.1992632
15439,1.9150271,4.3552527,-4.8791227,-1.1371256
15440,0.5003524,0.75534517,-1.6029056,-0.7548132
15441,2.600007,-2.4296005,-3.89072,0.46722955
15442,1.6364799,2.0189102,-2.439587,-0.6168454
15443,4.3169594,0.8183672,2.7012832,-0.09478514
15444,3.079806,0.57204115,2.4786556,-0.09286967
15445,2.5640216,3.920758,4.1015553,-0.76457196
15446,1.3852519,0.33001584,1.4379641,-0.11911763
15447,2.1553757,0.24182422,3.4688008,-0.056097925
15448,4.4279933,0.5972797,-2.9121978,-0.06744361
15449,2.8169885,-0.79722536,-2.159598,0.14150314
15450,2.648914,4.504421,-0.029494502,-0.8502392
15451,3.4283316,0.79025126,-0.33552787,-0.11525304
15452,4.669272,-2.6729186,-4.3579206,0.28622434
15453,0.36179808,-2.0043802,-1.991094,2.770026
15454,4.689352,-3.6509428,-2.9726467,0.38928008
15455,1.0674214,1.6567281,-2.2482097,-0.7760421
15456,2.9890153,4.420523,3.42087,-0.73946136
15457,0.8172647,3.0575855,-0.8783635,-1.8706212
15458,0.7225801,3.2646484,1.0490421,-2.259022
15459,1.1521577,1.7734832,4.234542,-0.7696356
15460,3.233542,-2.3923564,1.5347745,0.36992815
15461,2.4269478,4.491737,-1.20446,-0.925388
15462,0.58815795,-3.827851,-3.9221148,3.2541013
15463,1.3099529,1.5334644,0.20991234,-0.5853128
15464,0.6717765,-4.8315787,3.5036352,3.5961206
15465,2.849225,-0.6456729,-2.6645555,0.11330675
15466,4.023806,0.45900247,4.9454103,-0.05703586
15467,0.9316719,3.807261,-1.1094581,-2.0432413
15468,2.816606,-2.0048172,4.238946,0.3558924
15469,1.335016,-1.7649909,2.8324797,0.6610374
15470,1.7413476,-2.199891,-1.287161,0.63166344
15471,2.4480357,-2.5371697,-0.3025522,0.5182052
15472,4.386721,3.0771897,2.760411,-0.35073915
15473,0.0061609624,2.7127018,-2.304731,-220.15244
15474,4.0402813,3.8595998,-0.8841268,-0.47764
15475,0.743874,-1.0489299,-1.7406433,0.7050454
15476,4.927936,2.3464882,0.5588437,-0.23808022
15477,2.434452,-0.9555437,-1.3110831,0.19625437
15478,3.5427623,0.93464655,4.8564734,-0.1319093
15479,0.558406,-0.9939252,1.2289721,0.8899664
15480,0.1696796,-0.5566439,-2.452161,1.6402793
15481,2.0592108,-2.2991588,1.1355084,0.5582621
15482,1.9667543,2.4250517,1.2005917,-0.6165111
15483,2.2483256,-4.2788568,1.3955072,0.9515652
15484,4.967136,-1.575044,-0.122200646,0.1585465
15485,1.511716,1.8728594,3.9541502,-0.6194481
15486,2.7694795,0.33672845,0.6449443,-0.060792737
15487,0.55831474,4.8713555,-4.8183174,-4.362553
15488,4.19124,-4.8574667,-1.9867266,0.5794785
15489,2.2150512,0.9656977,1.8949822,-0.21798542
15490,3.3917377,4.7177315,3.8096673,-0.6954741
15491,4.82287,-0.21402574,-2.0939064,0.022188628
15492,4.9709644,0.5317032,2.5403051,-0.05348089
15493,2.675044,-2.042582,-3.7330947,0.38178474
15494,3.1027215,-4.560938,1.6590668,0.7349899
15495,1.6695269,1.922956,-1.3993734,-0.57589847
15496,1.7667693,-3.305684,-4.8782372,0.93551666
15497,2.3767254,-0.14688778,0.6990845,0.030901292
15498,1.1463064,0.52933645,-1.1545591,-0.23088786
15499,0.5709847,-3.0598543,0.3970016,2.6794536
15500,1.3505245,-0.5530014,-2.2614372,0.20473577
15501,0.369394,2.4156578,-0.7042478,-3.2697577
15502,0.7255188,4.9636245,1.0656521,-3.4207413
15503,2.850251,-1.2309111,-3.0490606,0.21593031
15504,3.6305547,1.3636214,-4.219546,-0.18779793
15505,0.08651343,2.721756,2.5606935,-15.73025
15506,1.3061986,-0.7582622,-4.543249,0.29025534
15507,3.4122727,-1.8375541,3.8641005,0.26925662
15508,2.6890543,-3.0181634,-0.109666355,0.56119424
15509,3.478975,-2.876323,4.47002,0.41338655
15510,4.3819556,-4.9928675,0.6827383,0.5697077
15511,4.4121165,-2.2794259,-2.1551085,0.2583143
15512,4.6756554,-3.5075169,1.0139456,0.3750829
15513,1.9930093,0.46839115,3.0345025,-0.117508516
15514,3.3215091,-3.6791632,-3.1751614,0.5538391
15515,1.1998538,-0.960372,-1.6560756,0.40020376
15516,2.6406672,-0.14239198,-4.769169,0.026961366
15517,2.585049,1.4776417,4.1015325,-0.28580537
15518,4.160605,4.8244805,4.631454,-0.5797811
15519,4.569139,0.26605526,-2.3403735,-0.029114377
15520,0.86295843,-0.95747244,-4.5132484,0.5547616
15521,2.7537463,1.5140952,-3.410736,-0.27491552
15522,3.1714187,4.232033,2.0287042,-0.66721445
15523,1.7485906,1.4110262,-2.6815732,-0.4034753
15524,3.7649453,-3.5246413,1.8601559,0.46808666
15525,0.44727764,0.69860154,-2.991875,-0.78094846
15526,1.6428944,-2.4299881,3.000998,0.7395448
15527,2.034659,-3.319963,-3.354629,0.8158525
15528,1.2965863,1.2936592,3.1225724,-0.49887127
15529,3.0426211,3.1528509,-1.1172371,-0.51811427
15530,1.8027015,-4.487777,-3.14098,1.2447366
15531,0.4207233,4.5518174,1.1992546,-5.4095144
15532,3.9845135,0.987122,-2.1311924,-0.12386982
15533,2.7969844,-1.119703,-1.8122907,0.20016254
15534,3.8946986,0.06651516,1.4474258,-0.008539192
15535,1.0009152,-3.840539,2.5509353,1.9185137
15536,3.0895665,-1.0992966,0.42036903,0.17790467
15537,4.1290436,-1.6238905,-1.6859494,0.19664244
15538,1.6653575,-3.458439,-3.98576,1.0383474
15539,1.7509577,-4.614258,2.2494946,1.3176382
15540,1.9980156,3.8780897,-2.6324406,-0.9704853
15541,3.1367445,-4.6752057,4.709603,0.7452321
15542,0.47907144,-0.622382,-2.8358474,0.6495712
15543,1.6638721,-1.5674288,-3.252115,0.4710184
15544,0.38692057,2.7181916,-0.08919416,-3.5125966
15545,1.7143344,0.89328974,0.10185014,-0.26053545
15546,4.9368415,1.527019,-4.783086,-0.15465547
15547,0.3238552,4.5947614,-1.8301383,-7.0938516
15548,2.237199,-2.412622,4.0282793,0.5392059
15549,3.4992294,3.2296288,-0.55766857,-0.46147713
15550,4.5488877,4.9706516,2.3289752,-0.546359
15551,2.6188252,-4.7699103,-3.1543548,0.91069657
15552,2.534047,-3.0011287,-4.3334317,0.59216124
15553,2.838179,3.7941601,3.53742,-0.66841453
15554,3.2083235,-3.8624864,0.0602167,0.6019478
15555,0.44455796,0.0045838733,-1.187481,-0.0051555405
15556,1.5606477,3.4990916,2.9012618,-1.1210383
15557,0.2891289,2.3658068,1.9029497,-4.091267
15558,0.55892414,1.788742,-0.3098684,-1.6001652
15559,1.261789,1.2666274,0.02425404,-0.5019173
15560,3.7337835,1.7689846,2.3571553,-0.23688902
15561,1.9586502,0.52921337,0.9330191,-0.13509645
15562,3.62405,1.9373913,3.0555658,-0.26729643
15563,3.61976,-4.058448,4.1955295,0.5605963
15564,4.7112303,4.4658055,-3.2173638,-0.47395322
15565,2.7973547,0.048921045,-4.2753243,-0.008744162
15566,0.31259274,2.1884575,-3.3023727,-3.5004933
15567,1.7473779,-0.1486561,0.41546217,0.042536907
15568,1.8728031,-3.0694845,3.3833647,0.81948936
15569,1.2307004,0.7657787,-1.2174325,-0.311115
15570,1.8362875,1.8654991,-1.0476543,-0.507954
15571,2.6193619,-1.5453001,-2.2119021,0.29497644
15572,3.336011,2.4833558,4.477255,-0.37220436
15573,1.992364,2.5958781,2.4091718,-0.6514568
15574,4.324348,1.4891773,4.013667,-0.1721852
15575,0.74040127,-3.9064925,-0.84136885,2.6380913
15576,0.84661794,-1.6925528,-2.2565727,0.99959654
15577,4.550284,4.8866415,-1.7414323,-0.53696007
15578,1.2771866,1.9274548,3.7848418,-0.75457054
15579,4.6387563,-1.1892397,4.218255,0.1281852
15580,0.006550077,-0.060058553,0.32421452,4.5845685
15581,0.61764324,-2.661489,0.27074564,2.154552
15582,1.0406587,1.0850832,-0.96704376,-0.5213444
15583,0.027916104,4.5814624,0.027846463,-82.0577
15584,0.1018167,-3.6482265,1.1489577,17.915659
15585,4.784788,-1.6921327,1.0287206,0.1768242
15586,4.4264627,-1.8597128,2.015477,0.21006761
15587,3.9953358,-0.9089716,2.2532418,0.11375409
15588,1.4717671,-0.5234357,1.2642617,0.1778256
15589,3.2845066,-1.8559014,-0.70742714,0.28252363
15590,2.4470599,0.4936304,3.9866247,-0.100861944
15591,2.7669103,-1.7114655,0.07398743,0.30927375
15592,0.3209453,3.1408954,-4.5403247,-4.893194
15593,2.8375914,-0.4684841,-1.4174552,0.0825496
15594,1.9087373,-1.8871471,3.9199066,0.49434438
15595,4.8975844,-4.52562,1.7938144,0.46202573
15596,1.5272243,-0.13018596,2.9062598,0.042621758
15597,1.2990474,-2.2748919,3.8283134,0.8756001
15598,3.436828,-1.0977458,3.9411962,0.15970334
15599,4.3491726,-1.9145726,-0.795907,0.22010767
15600,0.5535899,2.8083293,-1.6554978,-2.5364711
15601,3.2336965,3.6153715,0.36157164,-0.5590153
15602,3.3677762,-0.096152864,4.340178,0.014275424
15603,4.179892,-1.3000245,-1.2854215,0.15550934
15604,0.01359826,2.3385692,0.86867553,-85.98781
15605,4.4502983,1.7020363,-0.20899339,-0.19122721
15606,4.9719243,4.898412,-1.4398398,-0.49260733
15607,0.29572177,-1.9263391,-2.2287788,3.2570126
15608,1.2911373,0.56225926,4.90153,-0.21773797
15609,2.9162152,2.812954,1.8471072,-0.48229536
15610,3.1719215,2.8037353,-4.1620865,-0.44196165
15611,1.2756411,-4.2617097,-0.9652896,1.6704187
15612,1.4276829,1.5621805,2.9777546,-0.54710346
15613,4.087129,-3.2134526,-4.5177083,0.39311856
15614,3.2289476,-3.7039797,-0.049578954,0.57355833
15615,3.0171518,-0.15775485,2.2525232,0.026143009
15616,1.778791,2.404754,4.9922166,-0.6759518
15617,1.341848,2.1761212,-2.3238425,-0.8108673
15618,2.0472908,2.4334948,-3.2916274,-0.5943208
15619,1.7523803,-3.6648848,1.3674852,1.0456877
15620,3.1988032,-4.207546,-4.3170676,0.657675
15621,2.7144778,0.6265167,-2.2454298,-0.1154028
15622,2.2372577,0.30821314,3.7227874,-0.0688819
15623,4.861423,-1.3937398,-1.9524529,0.14334689
15624,1.6675872,-4.1262894,-4.1587067,1.2372035
15625,0.1341498,2.04632,3.299432,-7.626995
15626,1.6781061,2.4327598,0.88443947,-0.7248528
15627,4.3717213,-3.897969,-1.0248128,0.44581628
15628,1.6908952,3.9160473,-3.2401664,-1.1579804
15629,1.9744599,1.1667787,4.7149854,-0.29546782
15630,4.3117466,2.407877,1.769247,-0.27922294
15631,0.7970472,4.5153947,-4.813944,-2.8325768
15632,4.623541,-2.454319,-2.097264,0.26541552
15633,0.48787048,-4.1031494,-3.9805207,4.205163
15634,3.4882429,-2.5124207,-0.36432576,0.36012694
15635,3.0871556,-4.405767,1.6193186,0.7135641
15636,1.1513928,-0.4270278,-0.92020893,0.18543966
15637,2.5513217,4.5230403,-2.7284086,-0.8864112
15638,4.0481887,4.4359274,-4.9671807,-0.5478904
15639,2.878965,-4.538918,-2.7072246,0.7882899
15640,3.012735,-2.613001,-0.6281089,0.43365932
15641,1.3149831,-2.0456192,1.3220462,0.777812
15642,2.8025756,3.746616,4.129747,-0.6684237
15643,0.90826625,0.26460177,-4.152236,-0.1456631
15644,3.8681989,-1.356182,0.68459827,0.1752989
15645,1.7111108,-3.7562687,1.4859214,1.0976112
15646,1.9340436,-1.6344286,-0.0637146,0.4225418
15647,0.9690419,3.7434697,-3.3543425,-1.9315315
15648,3.3062568,-3.3687181,1.8411424,0.5094459
15649,2.1884673,2.4178314,1.6524359,-0.5524029
15650,3.6060956,0.6476599,0.5315326,-0.08980071
15651,2.933552,3.6852899,3.115268,-0.6281276
15652,1.955552,0.049703013,-1.4548893,-0.012708181
15653,2.9998841,2.7825642,-2.7270455,-0.4637786
15654,2.6854284,3.554904,1.2599425,-0.6618877
15655,4.2625403,3.578151,1.833375,-0.41972047
15656,2.638069,-2.7608488,0.5551348,0.5232708
15657,0.2429752,-3.4423804,-1.8234185,7.0838103
15658,2.1784444,-0.7432912,2.587173,0.17060137
15659,1.8748719,-3.350319,4.57118,0.89347947
15660,4.3955226,-3.811477,-3.8018682,0.4335636
15661,2.4747114,-0.43419006,3.8910172,0.087725386
15662,2.6843724,0.42842078,4.072983,-0.079799056
15663,2.5093026,-1.25867,3.0785794,0.25080076
15664,2.250158,2.7571304,-0.07045168,-0.6126526
15665,2.737974,-1.2809905,-2.2160344,0.23393038
15666,2.858134,-2.2851505,-2.254963,0.39976266
15667,2.5617857,-0.6539045,-4.8806825,0.1276267
15668,0.842128,4.124056,3.4337595,-2.4485922
15669,0.036628272,-1.5880536,-1.2427552,21.677977
15670,2.7406638,-0.33741716,-2.3212996,0.061557565
15671,0.17730102,-2.6162384,-1.7835941,7.3779564
15672,4.1569257,3.1582894,-3.174212,-0.37988284
15673,4.171641,-4.046457,-2.1147559,0.48499578
15674,1.8355768,-2.8196878,4.0381026,0.76806587
15675,4.7915745,0.31972364,-0.96870315,-0.033363108
15676,1.122876,-2.7992904,-4.6832585,1.2464824
15677,1.5182571,-3.7867615,-2.7106206,1.2470752
15678,3.672337,2.6920843,-2.655439,-0.36653557
